Date,Adj Close,Close,High,Low,Open,Volume,Returns,MA50
2020-01-01,595.67724609375,639.2999877929688,640.0,635.2999877929688,638.0499877929688,3673698,,
2020-01-02,599.4741821289062,643.375,644.0,639.5,639.5,6137166,0.006374149860608691,
2020-01-03,590.9252319335938,634.2000122070312,642.5,631.7999877929688,641.0999755859375,10855550,-0.014260747919039196,
2020-01-06,578.13671875,620.4749755859375,630.9000244140625,618.0,630.0,10890186,-0.02164150808343024,
2020-01-07,587.2913818359375,630.2999877929688,635.7249755859375,626.125,629.4500122070312,14724494,0.015834771930298697,
2020-01-08,585.7539672851562,628.6500244140625,631.0750122070312,620.0250244140625,623.4749755859375,11332110,-0.002617805400064177,
2020-01-09,592.3228149414062,635.7000122070312,637.9000244140625,631.5499877929688,632.5,9546316,0.011214345993583619,
2020-01-10,597.5872192382812,641.3499755859375,643.4500122070312,637.5499877929688,642.0499877929688,9214580,0.008887728387426241,
2020-01-13,599.1246948242188,643.0,648.25,638.0,641.3499755859375,7451568,0.0025728053352567226,
2020-01-14,600.7553100585938,644.75,646.2750244140625,638.75,644.5,7886290,0.0027216625327943778,
2020-01-15,598.3095092773438,642.125,643.9749755859375,637.0499877929688,643.2000122070312,11787448,-0.004071209592823144,
2020-01-16,599.8934326171875,643.8250122070312,645.5,639.6749877929688,641.0250244140625,7150400,0.0026473310473651424,
2020-01-17,595.4675903320312,639.0750122070312,642.4500122070312,635.9500122070312,640.875,16918814,-0.007377714181412864,
2020-01-20,584.6358642578125,627.4500122070312,652.4249877929688,626.25,652.4249877929688,22178450,-0.018190286507749343,
2020-01-21,579.7208251953125,622.1749877929688,625.0,619.2000122070312,625.0,14984804,-0.008407009153876599,
2020-01-22,578.090087890625,620.4249877929688,627.5,617.2000122070312,624.0250244140625,18368310,-0.0028129700259398316,
2020-01-23,579.9536743164062,622.4249877929688,623.4249877929688,615.5,620.0,11508920,0.003223695518774994,
2020-01-24,579.8139038085938,622.2750244140625,627.0,619.5499877929688,623.0,11831756,-0.00024100288351003307,
2020-01-27,565.2085571289062,606.5999755859375,617.5,605.875,617.5,18888552,-0.0251897144648483,
2020-01-28,569.8673095703125,611.5999755859375,613.9000244140625,606.625,609.4000244140625,13412158,0.008242536993904315,
2020-01-29,575.7608032226562,617.9249877929688,621.0,611.125,612.6500244140625,13788350,0.01034187003424969,
2020-01-30,571.1951904296875,613.0250244140625,619.4749755859375,608.5999755859375,619.4749755859375,12111984,-0.007929704084428835,
2020-01-31,571.3115844726562,613.1500244140625,618.9000244140625,610.125,615.7249755859375,11178268,0.0002037727994192995,
2020-02-03,555.70458984375,596.4000244140625,598.9749755859375,588.8499755859375,598.5,13077010,-0.027317833303366568,
2020-02-04,572.9421997070312,614.9000244140625,617.0,599.0,599.0,20897704,0.031019376442667168,
2020-02-05,579.8605346679688,622.3250122070312,624.0,613.6500244140625,617.4500122070312,18020682,0.012075101056398196,
2020-02-06,577.60107421875,619.9000244140625,624.3499755859375,618.5999755859375,622.3250122070312,11827550,-0.003896558420745988,
2020-02-07,578.718994140625,621.0999755859375,623.5,615.7999877929688,623.0,6815448,0.001935453328903547,
2020-02-10,577.8340454101562,620.1500244140625,621.4749755859375,613.0250244140625,621.4749755859375,9219834,-0.0015291510032133804,
2020-02-11,577.9736938476562,620.2999877929688,627.5,619.0250244140625,621.6500244140625,11613520,0.00024167568285271557,
2020-02-12,581.8870849609375,624.5,626.4500122070312,622.0250244140625,622.5999755859375,6297930,0.006770881019219521,
2020-02-13,578.3463134765625,620.7000122070312,629.9500122070312,616.7999877929688,629.9500122070312,9112140,-0.006084980361117154,
2020-02-14,568.07373046875,609.6749877929688,624.2000122070312,607.5,621.5999755859375,14688858,-0.017761992716892827,
2020-02-17,567.0487670898438,608.5750122070312,616.5,607.2249755859375,612.5,10152690,-0.0018042787827216022,
2020-02-18,565.2318115234375,606.625,609.25,601.75,608.4500122070312,10529116,-0.0032042315791127596,
2020-02-19,571.7308349609375,613.5999755859375,615.0,606.9500122070312,611.25,10012268,0.011497978891144678,
2020-02-20,567.0254516601562,608.5499877929688,615.0,607.0499877929688,615.0,11123414,-0.008230067390195495,
2020-02-24,563.6943359375,604.9749755859375,607.375,600.0,604.4749755859375,16568084,-0.005874719931712624,
2020-02-25,559.1986083984375,600.1500244140625,604.5,599.0,602.0,13886680,-0.007975470485410363,
2020-02-26,558.7095336914062,599.625,602.3499755859375,592.8250122070312,598.75,13814786,-0.0008745992920690115,
2020-02-27,558.8026123046875,599.7249755859375,601.25,590.5,597.5,20655098,0.0001665957132792606,
2020-02-28,548.6463623046875,588.8250122070312,592.5,585.0499877929688,587.75,24313056,-0.01817502240748703,
2020-03-02,549.5548095703125,589.7999877929688,600.5750122070312,583.0750122070312,600.0999755859375,14664898,0.0016557974827517974,
2020-03-03,550.579833984375,590.9000244140625,592.6749877929688,584.0,587.5,22369550,0.0018651905073199249,
2020-03-04,535.2290649414062,574.4249877929688,590.0,566.5499877929688,589.1749877929688,34288870,-0.027881095702107395,
2020-03-05,536.3936157226562,575.6749877929688,582.5,571.375,576.5,19549708,0.002175798844888055,
2020-03-06,528.7299194335938,567.4500122070312,570.4500122070312,550.5,562.5,23053566,-0.01428744873992882,
2020-03-09,515.8715209960938,553.6500244140625,559.2000122070312,532.5,555.0,34420590,-0.02431940763116769,
2020-03-11,518.8998413085938,556.9000244140625,560.0,546.0,552.5,35538240,0.005870299462650275,
2020-03-12,475.8056640625,510.6499938964844,540.0,501.7250061035156,537.5,59000770,-0.08304912396468689,569.9274389648438
2020-03-13,498.4009704589844,534.9000244140625,540.7249755859375,459.6000061035156,490.0249938964844,66342364,0.04748851916465702,567.9819134521484
2020-03-16,465.6494140625,499.75,518.5,497.5,517.5,31986322,-0.06571326770556452,565.3054180908204
2020-03-17,454.2818908691406,487.5499877929688,505.0,477.3500061035156,504.0,42676838,-0.024412192628322726,562.5725512695312
2020-03-18,408.5322570800781,438.4500122070313,496.5,432.5,492.5,61181406,-0.10070758863298168,559.1804620361328
2020-03-19,417.2209777832031,447.7749938964844,459.9750061035156,397.5,423.5,67220048,0.021268138690507143,555.7790539550781
2020-03-20,411.3042602539063,441.4249877929688,457.2999877929688,412.2749938964844,437.5,88637464,-0.014181256083368066,552.2900598144531
2020-03-23,359.4515686035156,385.7749938964844,419.375,382.5,397.2999877929688,50276954,-0.12606893888816273,547.6326348876953
2020-03-24,357.65789794921875,383.8500061035156,405.0,369.375,397.625,61057272,-0.004990020383734528,542.8340484619141
2020-03-25,399.1447143554688,428.375,433.7250061035156,377.625,385.2250061035156,47228042,0.11599580673076715,538.834448852539
2020-03-26,419.8066101074219,450.5499877929688,468.8500061035156,420.5,435.0499877929688,57043156,0.05176542494197256,535.2154748535156
2020-03-27,421.3673095703125,452.2250061035156,494.3250122070313,436.0499877929688,472.4750061035156,55235936,0.0037176629079072043,531.676630859375
2020-03-30,387.4510498046875,415.8250122070313,443.5,414.0,440.0,39268444,-0.08049096120012478,527.427783203125
2020-03-31,401.5440673828125,430.9500122070313,436.7999877929688,419.0,426.8999938964844,35211092,0.036373672455473294,523.5493127441406
2020-04-01,386.5193481445313,414.8250122070313,431.9249877929688,410.0,431.9249877929688,29103504,-0.03741736077987512,519.586982421875
2020-04-03,379.1583251953125,406.9249877929688,422.0,405.0,421.5,34996280,-0.019044384154519256,515.575732421875
2020-04-07,417.4771728515625,448.0499877929688,453.6499938964844,422.6749877929688,437.0,60412638,0.10106292044757592,512.3634741210938
2020-04-08,414.1228637695313,444.4500122070313,472.5,433.0499877929688,439.9750061035156,56219352,-0.00803471255474808,509.04685791015623
2020-04-09,430.9645080566406,462.5249938964844,465.4500122070313,445.0,456.5,44457146,0.040668231002290334,506.0698699951172
2020-04-13,417.1278076171875,447.6749877929688,473.3500061035156,443.1000061035156,467.0,34158056,-0.03210635720757449,503.10825500488284
2020-04-15,402.19622802734375,431.6499938964844,465.25,421.5,465.25,57978752,-0.03579617401951529,499.75483337402346
2020-04-16,409.8600158691406,439.875,445.3500061035156,428.125,432.5,53854396,0.019054847628446225,496.43681762695314
2020-04-17,424.0926818847656,455.1499938964844,460.0,443.625,457.5,55883462,0.03472567575405838,493.49476745605466
2020-04-20,440.1889343261719,472.4249877929688,480.4750061035156,467.5,475.5,66232986,0.03795456306831513,490.872314453125
2020-04-21,429.3804931640625,460.8250122070313,467.0,454.0,462.5,33178006,-0.024554095569564005,488.34583251953126
2020-04-22,432.6183471679688,464.2999877929688,466.5,453.6499938964844,459.5750122070313,38289354,0.007540757103442042,485.53935546875
2020-04-23,444.8944091796875,477.4750061035156,479.25,456.2749938964844,467.5,40901222,0.028376193686839635,482.84003295898435
2020-04-24,437.0209655761719,469.0249938964844,479.2000122070313,463.0,466.5,33284568,-0.017697330964515756,480.0284307861328
2020-04-27,433.130859375,464.8500061035156,478.7000122070313,463.1499938964844,472.5750122070313,27421072,-0.00890141779821274,477.1166680908203
2020-04-28,433.9228515625,465.7000122070313,471.8999938964844,461.0,471.8999938964844,29441436,0.0018285286544643675,474.2384442138672
2020-04-29,455.2136840820313,488.5499877929688,496.3500061035156,467.0499877929688,467.5,55877778,0.04906593981595053,471.7832440185547
2020-04-30,466.7210083007813,500.8999938964844,509.5,496.0499877929688,500.7000122070313,43793134,0.025278950570115866,469.47992248535155
2020-05-04,430.0094604492188,461.5,480.0,458.75,478.75,26722324,-0.07865844304977909,466.5131854248047
2020-05-05,424.6285095214844,455.7250061035156,472.0,454.0249938964844,469.0,29672858,-0.012513564055342208,463.6442810058594
2020-05-06,440.91107177734375,473.2000122070313,475.0,452.8250122070313,459.5,33785846,0.038345428747137644,461.12152709960935
2020-05-07,430.9412231445313,462.5,471.6499938964844,460.6749877929688,470.25,21831730,-0.02261192623860242,458.43571533203124
